date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:24:13	47342/47342	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-b8ee%22	https://www.process.org/discept/wp-content/uploads/2009/02/in_flight.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/in_flight.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:56%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/materials.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/materials.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:58%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/materials-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/materials-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:16	425776/425776	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-67f30%22	https://www.process.org/discept/wp-content/uploads/2009/02/materials.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/materials.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:16	8593/8593	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-2191%22	https://www.process.org/discept/wp-content/uploads/2009/02/materials-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/materials-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:59%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:01%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:20	272257/272257	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-42781%22	https://www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:21	7109/7109	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1bc5%22	https://www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/cardinal_lines-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:04%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/equator_zones.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/equator_zones.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:05%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/equator_zones-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/equator_zones-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:23	228930/228930	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-37e42%22	https://www.process.org/discept/wp-content/uploads/2009/02/equator_zones.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/equator_zones.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:24	6812/6812	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1a9c%22	https://www.process.org/discept/wp-content/uploads/2009/02/equator_zones-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/equator_zones-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:07%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/zones.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/zones.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:08%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/zones-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/zones-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:26	239223/239223	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-3a677%22	https://www.process.org/discept/wp-content/uploads/2009/02/zones.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/zones.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:26	5893/5893	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1705%22	https://www.process.org/discept/wp-content/uploads/2009/02/zones-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/zones-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:09%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/flat_triangle.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/flat_triangle.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:11%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/flat_triangle-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/flat_triangle-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:29	332684/332684	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-5138c%22	https://www.process.org/discept/wp-content/uploads/2009/02/flat_triangle.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/flat_triangle.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:30	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1ce2%22	https://www.process.org/discept/wp-content/uploads/2009/02/flat_triangle-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/flat_triangle-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:31	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:12%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:14%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:32	245602/245602	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-3bf62%22	https://www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:33	7095/7095	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1bb7%22	https://www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/sphere_triangle-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:16%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/skinned.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/skinned.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:17%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/skinned-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/skinned-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:36	373468/373468	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-5b2dc%22	https://www.process.org/discept/wp-content/uploads/2009/02/skinned.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/skinned.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:36	7719/7719	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1e27%22	https://www.process.org/discept/wp-content/uploads/2009/02/skinned-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/skinned-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:19%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/geodesic.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/geodesic.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:20%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/geodesic-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/geodesic-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:38	271485/271485	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-4247d%22	https://www.process.org/discept/wp-content/uploads/2009/02/geodesic.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/geodesic.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:39	7249/7249	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1c51%22	https://www.process.org/discept/wp-content/uploads/2009/02/geodesic-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/geodesic-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:40	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:21%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/axial_tilt.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/axial_tilt.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:41	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:23%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/axial_tilt-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/axial_tilt-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:41	376868/376868	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-5c024%22	https://www.process.org/discept/wp-content/uploads/2009/02/axial_tilt.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/axial_tilt.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:43	7977/7977	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1f29%22	https://www.process.org/discept/wp-content/uploads/2009/02/axial_tilt-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/axial_tilt-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:26%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_1.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_1.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:45	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:27%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_1-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_1-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:45	410671/410671	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-6442f%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_1.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_1.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:46	7560/7560	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1d88%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_1-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_1-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:47	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:29%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_2.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_2.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:49	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:30%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_2-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_2-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:49	431926/431926	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-69736%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_2.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_2.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:49	7539/7539	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1d73%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_2-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_2-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:50	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:32%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_3.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_3.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:53	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:34%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_3-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_3-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:53	384845/384845	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-5df4d%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_3.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_3.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:53	7305/7305	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1c89%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_3-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_3-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:54	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:36%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_4.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_4.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:55	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:37%20GMT	http://www.process.org/discept/wp-content/uploads/2009/02/orbit_4-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_4-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:55	422987/422987	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-6744b%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_4.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_4.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:55	7721/7721	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-1e29%22	https://www.process.org/discept/wp-content/uploads/2009/02/orbit_4-150x150.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2009/02/orbit_4-150x150.jpg	(from https://www.process.org/discept/2009/02/18/life-on-planes/)
06:24:57	2397/2397	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:23:38%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F12%2F15%2Fmyth-as-asylum-from-questioning%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed659c.json	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:24:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:39%20GMT	https://www.process.org/discept/?p=90	C:/PROCESS/PROCESS/www.process.org/discept/indexeffd.html	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:00	2484/2484	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:23:42%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F12%2F15%2Fmyth-as-asylum-from-questioning%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed711e	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:43%20GMT	http://www.process.org/discept/wp-content/uploads/2008/12/vatican_museum.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2008/12/vatican_museum.jpg	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:02	36360/36360	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-8e08%22	https://www.process.org/discept/wp-content/uploads/2008/12/vatican_museum.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2008/12/vatican_museum.jpg	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:03	0/0	---M--	301	error ('TLS%20Redirect')	text/html	date:Fri,%2011%20Nov%202022%2006:23:45%20GMT	http://en.wikipedia.org/wiki/Image:Worldwide_percentage_of_Adherents_by_Religion.png	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Image_Worldwide_percentage_of_Adherents_by_Religion.131.delayed	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:46%20GMT	https://en.wikipedia.org/wiki/Image:Worldwide_percentage_of_Adherents_by_Religion.png	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Image_Worldwide_percentage_of_Adherents_by_Religion.132.delayed	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:06	56060/56060	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:23:48%20GMT	https://en.wikipedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/File_Worldwide_percentage_of_Adherents_by_Religion.html	(from https://www.process.org/discept/2008/12/15/myth-as-asylum-from-questioning/)
06:25:07	2535/2535	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:23:49%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F12%2F08%2F2009-prediction-extended-neighborhood-watch-nabs-criminals%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed7411.json	(from https://www.process.org/discept/2008/12/08/2009-prediction-extended-neighborhood-watch-nabs-criminals/)
06:25:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:49%20GMT	https://www.process.org/discept/?p=72	C:/PROCESS/PROCESS/www.process.org/discept/indexae74.html	(from https://www.process.org/discept/2008/12/08/2009-prediction-extended-neighborhood-watch-nabs-criminals/)
06:25:07	2622/2622	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:23:49%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F12%2F08%2F2009-prediction-extended-neighborhood-watch-nabs-criminals%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed1b4c	(from https://www.process.org/discept/2008/12/08/2009-prediction-extended-neighborhood-watch-nabs-criminals/)
06:25:08	2407/2407	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:23:50%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F10%2F31%2Fan-incongruent-state-of-terrorism%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedaf8e.json	(from https://www.process.org/discept/2008/10/31/an-incongruent-state-of-terrorism/)
06:25:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:50%20GMT	https://www.process.org/discept/?p=59	C:/PROCESS/PROCESS/www.process.org/discept/index1098.html	(from https://www.process.org/discept/2008/10/31/an-incongruent-state-of-terrorism/)
06:25:09	2494/2494	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:23:50%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F10%2F31%2Fan-incongruent-state-of-terrorism%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed5dc3	(from https://www.process.org/discept/2008/10/31/an-incongruent-state-of-terrorism/)
06:25:09	2357/2357	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:23:51%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F08%2F26%2Fthe-imminent-speciation%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed4c81.json	(from https://www.process.org/discept/2008/08/26/the-imminent-speciation/)
06:25:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:52%20GMT	https://www.process.org/discept/?p=44	C:/PROCESS/PROCESS/www.process.org/discept/index49b1.html	(from https://www.process.org/discept/2008/08/26/the-imminent-speciation/)
06:25:10	2444/2444	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:23:52%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F08%2F26%2Fthe-imminent-speciation%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedc263	(from https://www.process.org/discept/2008/08/26/the-imminent-speciation/)
06:25:10	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:23:52%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/08/26/the-imminent-speciation/	C:/PROCESS/PROCESS/www.process.org/discept/wp-logindef8.php	(from https://www.process.org/discept/2008/08/26/the-imminent-speciation/)
06:25:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:23:53%20GMT	https://www.process.org/discept/?p=35	C:/PROCESS/PROCESS/www.process.org/discept/index5c90.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:11	2252/2252	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:23:53%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F08%2F24%2Falice%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed7c4f.json	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:12	2339/2339	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:23:54%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F08%2F24%2Falice%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedbf44	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:14	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/alice3-2.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/alice3-2.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:16	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1-2.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1-2.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:16	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/alice3-5.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/alice3-5.html	(from https://www.process.org/discept/2008/08/24/alice/)
